"","ID_4","X","Y","living_wage","pop_density","average_age_pop","one_person_HH","one_parent_HH","reg_partnership","higher_degree","owner_buildings","poverty_S","criminality_index","income_index","gini_ineq_coef"
"281",281,739436.376589548,676604.434860973,-0.409505949292188,-0.151178509427366,0.779660971869298,-0.261071788771572,-0.23569644647058,-1.12038657297779,-0.786151325304749,0.0371106404215842,-0.117990334741188,0.52689729882253,-0.132689178599881,0.498025569852222
"282",282,723299.796921982,677960.227885026,-0.61160230320248,-0.147970470195051,0.114859556964311,-0.714827368025088,-0.766216838002424,-0.605597008990842,0.104678235031188,0.613594382848558,-0.843065584055777,-0.40359699407823,0.361548219077474,-0.942638718184457
"283",283,549082.726133403,679452.093182803,-0.733368530670144,-0.287812252014443,-0.380541643774945,-0.766685148511204,-1.23683976597422,-1.10988066350866,-1.01813818997557,0.681724279680837,-0.781138511970365,-0.725970241960875,-1.02134229091506,-1.061547910798
"284",284,568827.833084791,679681.390967838,-0.251320616089558,0.152546195980751,0.882204571436359,-0.0422967773457692,-0.945909228682565,0.581570761019863,-0.509092726926459,0.453227087227963,-0.791636120773946,-0.211583888398246,-0.126206549270794,-1.23012245375937
"285",285,669520.344890517,678064.173095585,-0.603085141110896,-0.0613581990408027,-0.304847948497616,-0.756961814670057,-0.496678251982213,0.255887567477103,2.47492117235359,0.620931448661265,-0.753343072035588,-1.13329883589022,2.27698843089066,1.27682925530604
"286",286,591166.211030346,677508.78534075,-0.89479883815998,-0.276799580022914,0.310499595198876,-0.865539042562863,-1.68179235242028,-1.28848112448373,0.505021281491683,0.454275239486922,-0.820444630699657,-0.803420990803376,0.577382100267669,0.835524691900426
"287",287,673882.947329016,674759.336054299,0.854193054965686,0.462011855179235,-0.668458606516209,3.21339950379821,-1.19405586343133,0.234875748538861,2.94684873705537,-2.19440551890029,-0.457845530717169,2.78784225385051,1.03966350424274,0.659783315950513
"288",288,639493.984766093,677484.166031222,-0.222636082068964,-0.0652748797751814,-0.0215048682824997,0.045213227224552,0.487351506504272,-0.983809749879209,0.552744293652537,-0.404161460599791,-0.412264176004668,-0.0984941086944738,1.16737612017455,0.911285142554905
"289",289,532049.953230423,673729.768849663,-0.702441884172959,-0.280093805383858,0.532129673543511,-0.214075675206029,-0.988693131225456,-1.05735111616306,-0.665518155675924,0.319063598081322,-0.733840709558695,-0.378101036514423,-1.019026446236,-0.839439224642413
"290",290,544424.758693222,672871.623289691,-0.366787617809294,-0.231278939751841,1.05136569396745,0.408217690627365,-0.847506252833916,-1.30949294342197,-0.393762114204396,-0.403113308340833,-0.448097297068984,0.259378699231749,-0.48152598377296,-0.654195923086043
"291",291,645981.65325401,678256.708192505,-0.273973652649165,0.478856455208018,0.428371875556942,0.346636576300102,0.966531214984647,-0.99431565934833,1.25135616611837,-1.04772694760009,0.044774577801175,0.0743481157616921,1.63212122227234,2.08858229620528
"292",292,696269.039512352,676138.215517241,-0.744275548272918,-0.284101460365123,1.36621188228482,-0.912535156128406,-1.41653215665436,-1.12038657297779,-0.609841308154928,1.6816615347269,-0.7424274056923,-1.42700161879433,0.145436739205789,-1.30842937080281
"293",293,664403.014790292,675512.238001071,-0.660866098824302,-0.0946308328099924,-0.13553493550516,-0.111980669873988,-0.329821032064939,-0.18536063022599,1.32426632358634,0.206911306372802,-0.8587421240526,-0.699452796190007,1.88993314715709,1.14689444700867
"294",294,597597.69240137,677357.186707806,-0.85941303825488,-0.21616763853216,-0.0312921956750256,-0.880124043324583,-0.907403716393964,-0.42699654801578,0.106003874257878,0.593679489928353,-0.727428927236501,-0.871036402649376,0.329926078440245,-0.892323027177118
"295",295,632213.557417252,677286.100627227,-0.805082999664788,-0.0228377876617366,0.180356087251786,-1.09241683218962,-0.937352448173987,-0.122325173411263,0.45729826933083,1.0181811548064,-0.812972236822486,-0.598183724097624,1.3537521736607,-0.0677178806985849
"296",296,580093.445838861,678324.471116559,-0.596023024057035,-0.15845644917829,-0.638538836492672,-0.925499601249935,-1.18549908292275,-0.511043823768751,-0.786151325304749,0.493056873068373,-0.937110756349446,-1.04269829774596,-0.486090779998477,-1.02026822363792
"297",297,731845.074756741,673689.528204349,-0.455522084389812,-0.163124864479047,0.146438674656926,-0.547910137085402,-0.312707471047783,-0.75267974155854,-0.23468540700155,0.0171957475013795,-0.466709228453109,-0.415063636584618,-0.307823921222749,-0.992977098867703
"298",298,554100.931388954,673684.373866326,-0.857573861327198,-0.273107940846623,-0.250659038123372,-0.812060706436555,-1.33524274182287,-1.19392793926163,-0.762289819224322,0.744613415218326,-0.802463714529769,-0.918695666144867,-0.891932394197138,-1.26562889505844
"299",299,559494.780419525,675230.361401692,-0.694376009896152,-0.213117607202332,0.843222830238035,-0.564115693487313,-1.17266391215989,-0.290419724917203,-0.933297279467382,0.733083740369786,-0.848400211643251,-0.657531448270167,-0.641829908993694,-1.06771622395712
"300",300,682593.757193705,675238.252122838,-0.653367020552959,-0.216229884069503,0.771991729097306,-1.41652796022785,-0.96730117995401,-1.16241021085427,1.98708593693153,1.13767051232763,-0.916259867589797,-1.27705977630659,2.35012099121609,1.50525132927488
"301",301,655653.467623396,677319.449717172,-0.0553497779349987,0.200633267637676,-1.12002739543522,0.182960456640798,0.281988774298397,-0.857738836249753,-0.768918015357774,-0.301442539221894,-0.466623231088916,0.417323451458561,-0.115074306534627,0.0735837878840492
"302",302,704128.485655702,675922.196925193,-0.677888782647168,-0.279629357912911,0.95884521142588,-1.05190294118484,-0.826114301562471,-0.689644284743813,-1.00620743693535,1.58418337464379,-0.689139486209503,-0.993812064045051,-0.17911748535019,-0.948336467195453
